Physics,Sections,CFG,mse,var_diff,FID
physsmall,sec100,7,13182.906916046142,11.715777359507587,124.84591672265876
physsmall,sec10,1,14828.260503387452,23.81869078401456,113.70084359640404
physsmall,sec100,5,11032.650345611572,7.535711065003409,118.74793151615117
physsmall,secsig100,4,4871.66556930542,12.808804074784508,117.05216543976292
physsmall,secsig10,4,7977.121790695191,12.759384464048429,123.59749220323299
physsmall,sec10,6,9465.020640563966,7.389606532935714,131.35917980598884
physsmall,sec10,8,5727.368356704712,13.097260123256785,143.6358018529274
physsmall,sec100,6,9565.773254013062,8.03229055756417,125.99996632439372
physsmall,secsig100,1,14893.251861572266,24.27250651603908,109.98816954637596
physsmall,sec30,5,5404.282994461059,14.136255136838807,128.31404603581564
physsmall,secsig30,1,15930.462783050538,19.79744162607781,112.23838530622147
physsmall,sec10,3,7976.432116699219,17.125160669621703,125.32702842401436
physsmall,secsig10,3,5976.987506103515,12.028828212723647,118.1306233532155
physsmall,sec100,2,7915.998336791992,23.61143234175419,110.38308397582682
physsmall,sec10,4,10220.2779006958,12.898045997066863,128.47735547524078
physsmall,secsig100,7,5381.247744750976,15.618396590537952,127.68986085896631
physsmall,sec30,3,8300.080702209472,13.45253794972694,120.37769888622033
physsmall,sec30,7,5984.961889266968,12.593210579452014,133.78935749273268
physsmall,sec100,8,6723.088838195801,16.067403943483924,131.58399913409747
physsmall,secsig100,8,5602.415579223632,18.36410082222502,133.7922996817553
physsmall,secsig30,8,7818.7597019195555,7.143222066622599,146.64672572692152
physsmall,secsig30,6,12351.317124557496,7.730496299978157,125.26103244600532
physsmall,secsig30,7,9182.53749885559,11.096612817908252,132.36642699872087
physsmall,sec30,8,5527.648942565918,13.279410903341994,136.7220255835478
physsmall,sec10,2,5471.034991455078,21.49380815161269,120.73371357713722
physsmall,sec30,1,20076.721923828125,24.587953618854407,114.60501386449542
physsmall,secsig100,3,5752.208458709717,13.702923666807767,114.42162830343844
physsmall,secsig30,5,12051.625283813477,7.69898412492212,123.44687144538815
physsmall,sec100,4,5529.557335662842,16.34751428719802,117.21975672464983
physsmall,sec100,3,4716.421620178223,21.52278329796669,109.76116257152985
physsmall,secsig100,2,6711.215368652343,17.02893080643063,116.95340005082171
physsmall,secsig10,1,11587.323864746093,18.349355791703516,114.22617102954673
physsmall,secsig10,8,5981.844564437866,9.083947759263163,152.2745918557701
physsmall,sec30,2,11462.392922782898,22.869929141785075,120.9809041459431
physsmall,secsig10,6,8195.296444702148,7.9824367468166155,128.43462879820314
physsmall,secsig100,6,5458.078451538086,13.6245405648289,119.91117415697124
physsmall,secsig10,7,6779.768724060059,9.365369794545135,143.64501380248765
physsmall,secsig30,2,8392.719746398925,20.485094637401204,118.274966590798
physsmall,sec100,1,16289.894006347657,24.987422525178772,108.5132038399179
physsmall,secsig100,5,5424.85485458374,13.500389195101615,114.67204332928426
physsmall,sec30,4,5830.3995910644535,16.438054524078666,127.30010773055938
physsmall,secsig30,4,6469.321809387207,13.193542512955029,117.91200583087819
physsmall,secsig30,3,5353.157092285156,13.709043288080817,117.31595797896011
physsmall,secsig10,5,8961.586712646484,11.82171548703648,125.11437280316628
physsmall,secsig10,2,4725.8622772216795,18.000030628641532,116.04095443792883
physsmall,sec30,6,6787.216850662231,15.14736368831303,131.87098984923244
physsmall,sec10,5,10749.751132965088,8.263863834849085,130.87266128376814
physsmall,sec10,7,6433.7933151245115,11.521948745351448,135.1422540688873
