------ Begin Next Fly'm ------
174,218.532,211.269,1.81441e+07
175,218.672,211.268,1.82432e+07
176,218.81,211.267,1.83423e+07
177,218.947,211.265,1.84414e+07
178,219.083,211.264,1.85405e+07
179,219.217,211.263,1.86396e+07
180,219.349,211.262,1.87387e+07
181,219.481,211.261,1.88378e+07
182,219.611,211.26,1.89369e+07
183,219.739,211.259,1.9036e+07
184,219.867,211.258,1.91351e+07
185,219.993,211.257,1.92342e+07
186,220.118,211.256,1.93333e+07
187,220.241,211.255,1.94324e+07
188,220.363,211.255,1.95315e+07
189,220.484,211.254,1.96306e+07
190,220.604,211.253,1.97297e+07
191,220.723,211.252,1.98288e+07
192,220.841,211.251,1.99279e+07
193,220.957,211.25,2.0027e+07
194,221.072,211.249,2.01261e+07
195,221.187,211.248,2.02252e+07
196,221.3,211.248,2.03243e+07
197,221.412,211.247,2.04234e+07
198,221.523,211.246,2.05225e+07
199,221.633,211.245,2.06216e+07
200,221.742,211.244,2.07207e+07
201,221.849,211.244,2.08198e+07
202,221.956,211.243,2.09189e+07
203,222.062,211.242,2.1018e+07
204,222.167,211.241,2.11171e+07
205,222.271,211.24,2.12162e+07
206,222.374,211.24,2.13153e+07
207,222.476,211.239,2.14144e+07
208,222.577,211.238,2.15135e+07
209,222.678,211.238,2.16126e+07
210,222.777,211.237,2.17117e+07
211,222.875,211.236,2.18108e+07
212,222.973,211.236,2.19099e+07
213,223.07,211.235,2.2009e+07
214,223.166,211.234,2.21081e+07
215,223.261,211.233,2.22072e+07
216,223.355,211.233,2.23063e+07
217,223.448,211.232,2.24054e+07
218,223.541,211.232,2.25045e+07
219,223.632,211.231,2.26036e+07
220,223.723,211.23,2.27027e+07
221,223.814,211.23,2.28018e+07
222,223.903,211.229,2.29009e+07
223,223.992,211.228,2.3e+07
224,224.08,211.228,2.30991e+07
225,224.167,211.227,2.31982e+07
226,224.253,211.227,2.32973e+07
227,224.339,211.226,2.33964e+07
228,224.424,211.226,2.34955e+07
229,224.508,211.225,2.35946e+07
230,224.592,211.224,2.36937e+07
231,224.675,211.224,2.37928e+07
232,224.757,211.223,2.38919e+07
233,224.839,211.223,2.3991e+07
234,224.92,211.222,2.40901e+07
235,225,211.222,2.41892e+07
236,225.08,211.221,2.42883e+07
237,225.159,211.221,2.43874e+07
238,225.237,211.22,2.44865e+07
239,225.315,211.22,2.45856e+07
240,225.392,211.219,2.46847e+07
241,225.469,211.219,2.47838e+07
242,225.545,211.218,2.48829e+07
243,225.62,211.218,2.4982e+07
244,225.695,211.217,2.50811e+07
245,225.769,211.217,2.51802e+07
246,225.843,211.216,2.52793e+07
247,225.916,211.216,2.53784e+07
248,225.988,211.215,2.54775e+07
249,226.06,211.215,2.55766e+07
250,226.132,211.214,2.56757e+07
251,226.202,211.214,2.57748e+07
252,226.273,211.213,2.58739e+07
253,226.343,211.213,2.5973e+07
254,226.412,211.212,2.60721e+07
255,226.481,211.212,2.61712e+07
256,226.549,211.212,2.62703e+07
257,226.617,211.211,2.63694e+07
258,226.684,211.211,2.64685e+07
259,226.751,211.21,2.65676e+07
260,226.817,211.21,2.66667e+07
261,226.883,211.21,2.67658e+07
262,226.948,211.209,2.68649e+07
263,227.013,211.209,2.6964e+07
264,227.077,211.208,2.70631e+07
265,227.141,211.208,2.71622e+07
266,227.204,211.208,2.72613e+07
267,227.267,211.207,2.73604e+07
268,227.33,211.207,2.74595e+07
269,227.392,211.206,2.75586e+07
270,227.454,211.206,2.76577e+07
271,227.515,211.206,2.77568e+07
272,227.576,211.205,2.78559e+07
273,227.636,211.205,2.7955e+07
274,227.696,211.205,2.80541e+07
275,227.756,211.204,2.81532e+07
276,227.815,211.204,2.82523e+07
277,227.874,211.203,2.83514e+07
278,227.932,211.203,2.84505e+07
279,227.99,211.203,2.85495e+07
280,228.047,211.202,2.86486e+07
281,228.104,211.202,2.87477e+07
282,228.161,211.202,2.88468e+07
283,228.218,211.201,2.89459e+07
284,228.273,211.201,2.9045e+07
285,228.329,211.201,2.91441e+07
286,228.384,211.2,2.92432e+07
287,228.439,211.2,2.93423e+07
288,228.494,211.2,2.94414e+07
289,228.548,211.199,2.95405e+07
290,228.602,211.199,2.96396e+07
291,228.655,211.199,2.97387e+07
292,228.708,211.198,2.98378e+07
293,228.761,211.198,2.99369e+07
294,228.813,211.198,3.0036e+07
295,228.865,211.198,3.01351e+07
296,228.917,211.197,3.02342e+07
297,228.968,211.197,3.03333e+07
298,229.02,211.197,3.04324e+07
299,229.07,211.196,3.05315e+07
300,229.121,211.196,3.06306e+07
301,229.171,211.196,3.07297e+07
302,229.221,211.195,3.08288e+07
303,229.27,211.195,3.09279e+07
304,229.319,211.195,3.1027e+07
305,229.368,211.195,3.11261e+07
306,229.416,211.194,3.12252e+07
307,229.465,211.194,3.13243e+07
308,229.513,211.194,3.14234e+07
309,229.56,211.194,3.15225e+07
310,229.608,211.193,3.16216e+07
311,229.655,211.193,3.17207e+07
312,229.701,211.193,3.18198e+07
313,229.748,211.192,3.19189e+07
314,229.794,211.192,3.2018e+07
315,229.84,211.192,3.21171e+07
316,229.886,211.192,3.22162e+07
317,229.931,211.191,3.23153e+07
318,229.976,211.191,3.24144e+07
319,230.021,211.191,3.25135e+07
320,230.065,211.191,3.26126e+07
321,230.11,211.19,3.27117e+07
322,230.154,211.19,3.28108e+07
323,230.197,211.19,3.29099e+07
324,230.241,211.19,3.3009e+07
325,230.284,211.189,3.31081e+07
326,230.327,211.189,3.32072e+07
327,230.37,211.189,3.33063e+07
328,230.412,211.189,3.34054e+07
329,230.454,211.189,3.35045e+07
330,230.496,211.188,3.36036e+07
331,230.538,211.188,3.37027e+07
332,230.58,211.188,3.38018e+07
333,230.621,211.188,3.39009e+07
334,230.662,211.187,3.4e+07
335,230.703,211.187,3.40991e+07
336,230.743,211.187,3.41982e+07
337,230.784,211.187,3.42973e+07
338,230.824,211.186,3.43964e+07
339,230.863,211.186,3.44955e+07
340,230.903,211.186,3.45946e+07
341,230.942,211.186,3.46937e+07
342,230.982,211.186,3.47928e+07
343,231.021,211.185,3.48919e+07
344,231.059,211.185,3.4991e+07
345,231.098,211.185,3.50901e+07
346,231.136,211.185,3.51892e+07
347,231.174,211.185,3.52883e+07
348,231.212,211.184,3.53874e+07
349,231.25,211.184,3.54865e+07
350,231.287,211.184,3.55856e+07
351,231.325,211.184,3.56847e+07
352,231.362,211.184,3.57838e+07
353,231.399,211.183,3.58829e+07
354,231.435,211.183,3.5982e+07
355,231.472,211.183,3.60811e+07
356,231.508,211.183,3.61802e+07
357,231.544,211.183,3.62793e+07
358,231.58,211.182,3.63784e+07
359,231.616,211.182,3.64775e+07
360,231.651,211.182,3.65766e+07
361,231.686,211.182,3.66757e+07
362,231.722,211.182,3.67748e+07
363,231.756,211.181,3.68739e+07
364,231.791,211.181,3.6973e+07
365,231.826,211.181,3.70721e+07
366,231.86,211.181,3.71712e+07
367,231.894,211.181,3.72703e+07
368,231.928,211.181,3.73694e+07
369,231.962,211.18,3.74685e+07
370,231.996,211.18,3.75676e+07
371,232.029,211.18,3.76667e+07
372,232.063,211.18,3.77658e+07
373,232.096,211.18,3.78649e+07
374,232.129,211.18,3.7964e+07
375,232.162,211.179,3.80631e+07
376,232.194,211.179,3.81622e+07
377,232.227,211.179,3.82613e+07
378,232.259,211.179,3.83604e+07
379,232.291,211.179,3.84595e+07
380,232.323,211.179,3.85586e+07
381,232.355,211.178,3.86577e+07
382,232.387,211.178,3.87568e+07
383,232.418,211.178,3.88559e+07
384,232.449,211.178,3.8955e+07
385,232.481,211.178,3.90541e+07
386,232.512,211.178,3.91532e+07
387,232.542,211.177,3.92523e+07
388,232.573,211.177,3.93514e+07
389,232.604,211.177,3.94505e+07
390,232.634,211.177,3.95495e+07
391,232.664,211.177,3.96486e+07
392,232.694,211.177,3.97477e+07
393,232.724,211.176,3.98468e+07
394,232.754,211.176,3.99459e+07
395,232.784,211.176,4.0045e+07
396,232.813,211.176,4.01441e+07
397,232.843,211.176,4.02432e+07
398,232.872,211.176,4.03423e+07
399,232.901,211.176,4.04414e+07
400,232.93,211.175,4.05405e+07
401,232.959,211.175,4.06396e+07
402,232.988,211.175,4.07387e+07
403,233.016,211.175,4.08378e+07
404,233.045,211.175,4.09369e+07
405,233.073,211.175,4.1036e+07
406,233.101,211.175,4.11351e+07
407,233.129,211.174,4.12342e+07
408,233.157,211.174,4.13333e+07
409,233.184,211.174,4.14324e+07
410,233.212,211.174,4.15315e+07
411,233.24,211.174,4.16306e+07
412,233.267,211.174,4.17297e+07
413,233.294,211.174,4.18288e+07
414,233.321,211.173,4.19279e+07
415,233.348,211.173,4.2027e+07
416,233.375,211.173,4.21261e+07
417,233.402,211.173,4.22252e+07
418,233.428,211.173,4.23243e+07
419,233.455,211.173,4.24234e+07
420,233.481,211.173,4.25225e+07
421,233.507,211.173,4.26216e+07
422,233.533,211.172,4.27207e+07
423,233.559,211.172,4.28198e+07
424,233.585,211.172,4.29189e+07
425,233.611,211.172,4.3018e+07
426,233.637,211.172,4.31171e+07
427,233.662,211.172,4.32162e+07
428,233.687,211.172,4.33153e+07
429,233.713,211.172,4.34144e+07
430,233.738,211.171,4.35135e+07
431,233.763,211.171,4.36126e+07
432,233.788,211.171,4.37117e+07
433,233.813,211.171,4.38108e+07
434,233.837,211.171,4.39099e+07
435,233.862,211.171,4.4009e+07
436,233.887,211.171,4.41081e+07
437,233.911,211.171,4.42072e+07
438,233.935,211.17,4.43063e+07
439,233.959,211.17,4.44054e+07
440,233.983,211.17,4.45045e+07
441,234.007,211.17,4.46036e+07
442,234.031,211.17,4.47027e+07
443,234.055,211.17,4.48018e+07
444,234.079,211.17,4.49009e+07
445,234.102,211.17,4.5e+07
446,234.126,211.17,4.50991e+07
447,234.149,211.169,4.51982e+07
448,234.172,211.169,4.52973e+07
449,234.195,211.169,4.53964e+07
450,234.218,211.169,4.54955e+07
451,234.241,211.169,4.55946e+07
452,234.264,211.169,4.56937e+07
453,234.287,211.169,4.57928e+07
454,234.31,211.169,4.58919e+07
455,234.332,211.169,4.5991e+07
456,234.355,211.168,4.60901e+07
457,234.377,211.168,4.61892e+07
458,234.399,211.168,4.62883e+07
459,234.421,211.168,4.63874e+07
460,234.443,211.168,4.64865e+07
461,234.465,211.168,4.65856e+07
462,234.487,211.168,4.66847e+07
463,234.509,211.168,4.67838e+07
464,234.531,211.168,4.68829e+07
465,234.552,211.168,4.6982e+07
466,234.574,211.167,4.70811e+07
467,234.595,211.167,4.71802e+07
468,234.617,211.167,4.72793e+07
469,234.638,211.167,4.73784e+07
470,234.659,211.167,4.74775e+07
471,234.68,211.167,4.75766e+07
472,234.701,211.167,4.76757e+07
473,234.722,211.167,4.77748e+07
474,234.743,211.167,4.78739e+07
475,234.764,211.167,4.7973e+07
476,234.784,211.166,4.80721e+07
477,234.805,211.166,4.81712e+07
478,234.825,211.166,4.82703e+07
479,234.846,211.166,4.83694e+07
480,234.866,211.166,4.84685e+07
481,234.886,211.166,4.85676e+07
482,234.906,211.166,4.86667e+07
483,234.927,211.166,4.87658e+07
484,234.947,211.166,4.88649e+07
485,234.966,211.166,4.8964e+07
486,234.986,211.166,4.90631e+07
487,235.006,211.165,4.91622e+07
488,235.026,211.165,4.92613e+07
489,235.045,211.165,4.93604e+07
490,235.065,211.165,4.94595e+07
491,235.084,211.165,4.95586e+07
492,235.104,211.165,4.96577e+07
493,235.123,211.165,4.97568e+07
494,235.142,211.165,4.98559e+07
495,235.161,211.165,4.9955e+07
496,235.18,211.165,5.00541e+07
497,235.199,211.165,5.01532e+07
498,235.218,211.164,5.02523e+07
499,235.237,211.164,5.03514e+07
500,235.256,211.164,5.04505e+07
501,235.274,211.164,5.05495e+07
502,235.293,211.164,5.06486e+07
503,235.312,211.164,5.07477e+07
504,235.33,211.164,5.08468e+07
505,235.349,211.164,5.09459e+07
506,235.367,211.164,5.1045e+07
507,235.385,211.164,5.11441e+07
508,235.403,211.164,5.12432e+07
509,235.421,211.164,5.13423e+07
510,235.439,211.163,5.14414e+07
511,235.457,211.163,5.15405e+07
512,235.475,211.163,5.16396e+07
513,235.493,211.163,5.17387e+07
514,235.511,211.163,5.18378e+07
515,235.529,211.163,5.19369e+07
516,235.546,211.163,5.2036e+07
517,235.564,211.163,5.21351e+07
518,235.581,211.163,5.22342e+07
519,235.599,211.163,5.23333e+07
520,235.616,211.163,5.24324e+07
521,235.634,211.163,5.25315e+07
522,235.651,211.163,5.26306e+07
523,235.668,211.162,5.27297e+07
524,235.685,211.162,5.28288e+07
525,235.702,211.162,5.29279e+07
526,235.719,211.162,5.3027e+07
527,235.736,211.162,5.31261e+07
528,235.753,211.162,5.32252e+07
529,235.77,211.162,5.33243e+07
530,235.787,211.162,5.34234e+07
531,235.803,211.162,5.35225e+07
532,235.82,211.162,5.36216e+07
533,235.836,211.162,5.37207e+07
534,235.853,211.162,5.38198e+07
535,235.869,211.162,5.39189e+07
536,235.886,211.161,5.4018e+07
537,235.902,211.161,5.41171e+07
538,235.918,211.161,5.42162e+07
539,235.935,211.161,5.43153e+07
540,235.951,211.161,5.44144e+07
541,235.967,211.161,5.45135e+07
542,235.983,211.161,5.46126e+07
543,235.999,211.161,5.47117e+07
544,236.015,211.161,5.48108e+07
545,236.031,211.161,5.49099e+07
546,236.046,211.161,5.5009e+07
547,236.062,211.161,5.51081e+07
548,236.078,211.161,5.52072e+07
549,236.094,211.161,5.53063e+07
550,236.109,211.16,5.54054e+07
551,236.125,211.16,5.55045e+07
552,236.14,211.16,5.56036e+07
553,236.155,211.16,5.57027e+07
554,236.171,211.16,5.58018e+07
555,236.186,211.16,5.59009e+07
556,236.201,211.16,5.6e+07
557,236.217,211.16,5.60991e+07
558,236.232,211.16,5.61982e+07
559,236.247,211.16,5.62973e+07
560,236.262,211.16,5.63964e+07
561,236.277,211.16,5.64955e+07
562,236.292,211.16,5.65946e+07
563,236.307,211.16,5.66937e+07
564,236.322,211.16,5.67928e+07
565,236.336,211.16,5.68919e+07
566,236.351,211.159,5.6991e+07
567,236.366,211.159,5.70901e+07
568,236.38,211.159,5.71892e+07
569,236.395,211.159,5.72883e+07
570,236.409,211.159,5.73874e+07
571,236.424,211.159,5.74865e+07
572,236.438,211.159,5.75856e+07
573,236.453,211.159,5.76847e+07
574,236.467,211.159,5.77838e+07
575,236.481,211.159,5.78829e+07
576,236.496,211.159,5.7982e+07
577,236.51,211.159,5.80811e+07
578,236.524,211.159,5.81802e+07
579,236.538,211.159,5.82793e+07
580,236.552,211.159,5.83784e+07
581,236.566,211.159,5.84775e+07
582,236.58,211.158,5.85766e+07
583,236.594,211.158,5.86757e+07
584,236.608,211.158,5.87748e+07
585,236.622,211.158,5.88739e+07
586,236.635,211.158,5.8973e+07
587,236.649,211.158,5.90721e+07
588,236.663,211.158,5.91712e+07
589,236.676,211.158,5.92703e+07
590,236.69,211.158,5.93694e+07
591,236.704,211.158,5.94685e+07
592,236.717,211.158,5.95676e+07
593,236.73,211.158,5.96667e+07
594,236.744,211.158,5.97658e+07
595,236.757,211.158,5.98649e+07
596,236.771,211.158,5.9964e+07
597,236.784,211.158,6.00631e+07
598,236.797,211.158,6.01622e+07
599,236.81,211.157,6.02613e+07
600,236.823,211.157,6.03604e+07
601,236.836,211.157,6.04595e+07
602,236.85,211.157,6.05586e+07
603,236.863,211.157,6.06577e+07
604,236.875,211.157,6.07568e+07
605,236.888,211.157,6.08559e+07
606,236.901,211.157,6.0955e+07
607,236.914,211.157,6.10541e+07
608,236.927,211.157,6.11532e+07
609,236.94,211.157,6.12523e+07
610,236.952,211.157,6.13514e+07
611,236.965,211.157,6.14505e+07
612,236.978,211.157,6.15496e+07
613,236.99,211.157,6.16486e+07
614,237.003,211.157,6.17477e+07
615,237.015,211.157,6.18468e+07
616,237.028,211.157,6.19459e+07
617,237.04,211.157,6.2045e+07
618,237.053,211.156,6.21441e+07
619,237.065,211.156,6.22432e+07
620,237.078,211.156,6.23423e+07
621,237.09,211.156,6.24414e+07
622,237.102,211.156,6.25405e+07
623,237.114,211.156,6.26396e+07
624,237.126,211.156,6.27387e+07
625,237.139,211.156,6.28378e+07
626,237.151,211.156,6.29369e+07
627,237.163,211.156,6.3036e+07
628,237.175,211.156,6.31351e+07
629,237.187,211.156,6.32342e+07
630,237.199,211.156,6.33333e+07
631,237.211,211.156,6.34324e+07
632,237.222,211.156,6.35315e+07
633,237.234,211.156,6.36306e+07
634,237.246,211.156,6.37297e+07
635,237.258,211.156,6.38288e+07
636,237.27,211.156,6.39279e+07
637,237.281,211.156,6.4027e+07
638,237.293,211.155,6.41261e+07
639,237.305,211.155,6.42252e+07
640,237.316,211.155,6.43243e+07
641,237.328,211.155,6.44234e+07
642,237.339,211.155,6.45225e+07
643,237.351,211.155,6.46216e+07
644,237.362,211.155,6.47207e+07
645,237.373,211.155,6.48198e+07
646,237.385,211.155,6.49189e+07
647,237.396,211.155,6.5018e+07
648,237.408,211.155,6.51171e+07
649,237.419,211.155,6.52162e+07
650,237.43,211.155,6.53153e+07
651,237.441,211.155,6.54144e+07
652,237.452,211.155,6.55135e+07
653,237.464,211.155,6.56126e+07
654,237.475,211.155,6.57117e+07
655,237.486,211.155,6.58108e+07
656,237.497,211.155,6.59099e+07
657,237.508,211.155,6.6009e+07
658,237.519,211.155,6.61081e+07
659,237.53,211.154,6.62072e+07
660,237.541,211.154,6.63063e+07
661,237.551,211.154,6.64054e+07
662,237.562,211.154,6.65045e+07
663,237.573,211.154,6.66036e+07
664,237.584,211.154,6.67027e+07
665,237.595,211.154,6.68018e+07
666,237.605,211.154,6.69009e+07
667,237.616,211.154,6.7e+07
668,237.627,211.154,6.70991e+07
669,237.637,211.154,6.71982e+07
670,237.648,211.154,6.72973e+07
671,237.658,211.154,6.73964e+07
672,237.669,211.154,6.74955e+07
673,237.679,211.154,6.75946e+07
674,237.69,211.154,6.76937e+07
675,237.7,211.154,6.77928e+07
676,237.711,211.154,6.78919e+07
677,237.721,211.154,6.7991e+07
678,237.731,211.154,6.80901e+07
679,237.742,211.154,6.81892e+07
680,237.752,211.154,6.82883e+07
681,237.762,211.154,6.83874e+07
682,237.773,211.153,6.84865e+07
683,237.783,211.153,6.85856e+07
684,237.793,211.153,6.86847e+07
685,237.803,211.153,6.87838e+07
686,237.813,211.153,6.88829e+07
687,237.823,211.153,6.8982e+07
688,237.833,211.153,6.90811e+07
689,237.843,211.153,6.91802e+07
690,237.853,211.153,6.92793e+07
691,237.863,211.153,6.93784e+07
692,237.873,211.153,6.94775e+07
693,237.883,211.153,6.95766e+07
694,237.893,211.153,6.96757e+07
695,237.903,211.153,6.97748e+07
696,237.913,211.153,6.98739e+07
697,237.922,211.153,6.9973e+07
698,237.932,211.153,7.00721e+07
699,237.942,211.153,7.01712e+07
700,237.952,211.153,7.02703e+07
701,237.961,211.153,7.03694e+07
702,237.971,211.153,7.04685e+07
703,237.981,211.153,7.05676e+07
704,237.99,211.153,7.06667e+07
705,238,211.153,7.07658e+07
706,238.009,211.153,7.08649e+07
707,238.019,211.153,7.0964e+07
708,238.028,211.152,7.10631e+07
709,238.038,211.152,7.11622e+07
710,238.047,211.152,7.12613e+07
711,238.057,211.152,7.13604e+07
712,238.066,211.152,7.14595e+07
713,238.076,211.152,7.15586e+07
714,238.085,211.152,7.16577e+07
715,238.094,211.152,7.17568e+07
716,238.104,211.152,7.18559e+07
717,238.113,211.152,7.1955e+07
718,238.122,211.152,7.20541e+07
719,238.131,211.152,7.21532e+07
720,238.14,211.152,7.22523e+07
721,238.15,211.152,7.23514e+07
722,238.159,211.152,7.24505e+07
723,238.168,211.152,7.25496e+07
724,238.177,211.152,7.26486e+07
725,238.186,211.152,7.27477e+07
726,238.195,211.152,7.28468e+07
727,238.204,211.152,7.29459e+07
728,238.213,211.152,7.3045e+07
729,238.222,211.152,7.31441e+07
730,238.231,211.152,7.32432e+07
731,238.24,211.152,7.33423e+07
732,238.249,211.152,7.34414e+07
733,238.258,211.152,7.35405e+07
734,238.267,211.152,7.36396e+07
735,238.275,211.151,7.37387e+07
736,238.284,211.151,7.38378e+07
737,238.293,211.151,7.39369e+07
738,238.302,211.151,7.4036e+07
739,238.31,211.151,7.41351e+07
740,238.319,211.151,7.42342e+07
741,238.328,211.151,7.43333e+07
742,238.337,211.151,7.44324e+07
743,238.345,211.151,7.45315e+07
744,238.354,211.151,7.46306e+07
745,238.362,211.151,7.47297e+07
746,238.371,211.151,7.48288e+07
747,238.38,211.151,7.49279e+07
748,238.388,211.151,7.5027e+07
749,238.397,211.151,7.51261e+07
750,238.405,211.151,7.52252e+07
751,238.414,211.151,7.53243e+07
752,238.422,211.151,7.54234e+07
753,238.43,211.151,7.55225e+07
754,238.439,211.151,7.56216e+07
755,238.447,211.151,7.57207e+07
756,238.456,211.151,7.58198e+07
757,238.464,211.151,7.59189e+07
758,238.472,211.151,7.6018e+07
759,238.48,211.151,7.61171e+07
760,238.489,211.151,7.62162e+07
761,238.497,211.151,7.63153e+07
762,238.505,211.151,7.64144e+07
763,238.513,211.151,7.65135e+07
764,238.522,211.151,7.66126e+07
765,238.53,211.15,7.67117e+07
766,238.538,211.15,7.68108e+07
767,238.546,211.15,7.69099e+07
768,238.554,211.15,7.7009e+07
769,238.562,211.15,7.71081e+07
770,238.57,211.15,7.72072e+07
771,238.578,211.15,7.73063e+07
772,238.586,211.15,7.74054e+07
773,238.594,211.15,7.75045e+07
774,238.602,211.15,7.76036e+07
775,238.61,211.15,7.77027e+07
776,238.618,211.15,7.78018e+07
777,238.626,211.15,7.79009e+07
778,238.634,211.15,7.8e+07
779,238.642,211.15,7.80991e+07
780,238.65,211.15,7.81982e+07
781,238.658,211.15,7.82973e+07
782,238.665,211.15,7.83964e+07
783,238.673,211.15,7.84955e+07
784,238.681,211.15,7.85946e+07
785,238.689,211.15,7.86937e+07
