Physics,Sections,CFG,mse,var_diff,FID
both,sec25,1,2.706857089698315,55.620269672164866,99.60167258697936
both,seccos25,5,185.08160934448242,2559.491791568667,356.5737112675208
both,seccos10,8,295.5957489013672,2144.7096449738,338.29790094687917
both,sec25,7,206.615025806427,1455.203397621157,320.59882397969
both,sec25,6,204.94297981262207,1635.0348442820325,330.96671898129586
both,sec30,6,206.29136238098144,1904.839340826326,328.9571895374854
both,sec30,3,171.68572540283202,3894.6334335963425,352.17134811571884
both,sec30,4,199.91316680908204,3038.417419657303,355.99995682879506
both,sec20,7,255.39019851684571,2074.0583033552643,359.9038838983814
both,seccos15,1,2.9400498017668726,48.294824875359275,98.33752400384932
both,seccos25,2,65.90256462097167,1225.3248308847442,314.52036716537543
both,seccos30,5,185.65752105712892,2581.5826173069177,359.5899017409028
both,seccos20,3,192.25751953125,3723.2971198606924,361.2377337818083
both,seccos30,7,199.7400665283203,2164.859175875518,368.48105669492236
both,sec30,7,207.65735187530518,1779.095639763592,304.8739505463212
both,seccos25,6,193.8616484642029,2329.9450708966065,371.86781934561355
both,seccos10,6,278.5520439147949,2616.3897643700557,354.10250859436655
both,sec15,6,315.9568237304687,1503.8468197356117,320.4467686321578
both,seccos15,3,244.20263061523437,3283.2044606413415,345.7771056168014
both,sec15,7,319.4005752563477,1406.9738224043856,325.3773008515636
both,seccos15,2,143.08075447082518,3214.945288928683,339.95528006539996
both,sec15,1,3.2523257404565813,49.76323823274611,98.68609974082605
both,seccos25,4,170.0218307495117,3144.872408315784,370.4503341404047
both,sec30,2,66.9370719909668,1305.7149474304517,327.06883512242246
both,sec20,3,205.9073059082031,3807.098329497214,351.109801674028
both,sec15,8,321.3940116882324,1295.8994309204556,324.5705974246658
both,seccos10,5,263.0358612060547,2940.601531546274,367.0110204802473
both,seccos15,4,282.14622802734374,2631.632500764482,349.0309222776675
both,seccos25,8,201.5794870018959,2066.1089372115675,366.7505334030728
both,sec20,8,255.5634895324707,1889.8531101072688,355.06891674820724
both,sec15,4,293.80117111206056,2109.8614889108267,322.0176714344933
both,sec10,1,4.766762283444405,67.85578596638604,101.44429265188087
both,seccos10,3,186.1082550048828,3889.6840161749924,376.74517260060566
both,seccos30,4,165.88968658447266,3128.93118207142,362.84258834075507
both,seccos30,1,2.3255660861730574,55.98098323983273,101.36609196760521
both,sec20,5,255.66119918823242,2560.7063294165555,355.83226397288024
both,sec25,8,207.33484134674072,1401.7156739872498,308.02461817844454
both,seccos20,6,210.96134490966796,2319.14940935744,388.5701917704934
both,seccos20,7,210.18486633300782,2187.4603511108626,395.56470340470696
both,sec10,6,329.0947601318359,1077.7655485513556,304.44455740864737
both,seccos15,5,295.3037048339844,2270.461618168209,346.6649195271813
both,seccos15,8,296.7798706054688,1764.047470838347,354.9079040520517
both,seccos30,2,61.29440879821777,1086.9047811533162,329.8250580736503
both,sec20,6,256.1300979614258,2265.382717825062,356.14543272738786
both,seccos25,7,198.98748171329498,2155.4720383958256,370.59266187631937
both,seccos30,8,202.61717319488525,2083.4039215266725,361.96491707281314
both,sec25,3,163.7595474243164,3573.427818774913,349.6398875885095
both,sec20,1,2.538036189600825,52.706592221728386,96.94713729289451
both,sec20,4,244.52671127319337,3024.8301017824224,350.6706622839161
both,sec15,2,146.00742416381837,3661.706803552121,342.74723822815207
both,seccos20,4,215.37637939453126,3116.5776703566107,373.78613291303725
both,seccos20,5,213.7066207885742,2598.1942860674762,376.18458878545215
both,seccos30,3,137.81818313598632,3893.1637098598426,356.11835160114765
both,seccos10,2,73.4128885269165,949.3930726708531,345.44245790806383
both,sec15,3,253.35910263061524,2981.531218967745,331.16502445778286
both,sec10,7,330.63429107666013,988.1884143103923,307.7608186835951
both,sec10,3,290.55423431396486,2151.0813479405433,305.97459694497604
both,seccos10,4,236.85015487670898,3416.3732187480186,379.5621603221409
both,seccos15,6,298.3580657958984,2049.089414024778,353.55271949547995
both,sec10,2,212.36003646850585,3424.932195768409,333.4703774705486
both,seccos30,6,195.4628782272339,2281.9171668067092,361.5711446515526
both,seccos15,7,297.98378829956056,1894.9733316904633,355.8980206704701
both,seccos20,1,2.775106375478208,46.00041171410388,99.92942052789911
both,seccos20,8,210.25521926879884,2111.60807645594,396.93363402670633
both,sec15,5,309.6111083984375,1692.1616013685584,315.62117422868965
both,sec20,2,98.08708801269532,2617.8964495174096,337.44403525571045
both,seccos25,3,149.9443229675293,3878.6177922963752,357.0325268231376
both,sec30,1,2.3410547509789468,55.38495570369653,96.38881050889728
both,sec25,4,196.29649276733397,2740.623659803139,355.5655892281169
both,sec10,4,316.2214691162109,1551.2359159388088,297.0811352000206
both,seccos10,7,288.9154335021973,2331.8966896813754,342.4089173110346
both,seccos20,2,89.5572639465332,1986.9842243458938,333.52145364417146
both,sec10,8,331.43835372924804,908.2953162737124,308.0398098294096
both,sec10,5,325.3536071777344,1253.1282684401358,299.56245699111383
both,seccos10,1,3.2693074226379393,51.681426351147955,97.2810239449571
both,sec30,5,200.70241775512696,2256.175875378948,348.8407974719463
both,seccos25,1,2.197789412550628,41.678487526099886,102.08718854132562
both,sec30,8,207.6653464317322,1718.649971795069,303.18142875298656
both,sec25,5,200.83074722290038,2018.1122229696539,350.87303390241493
both,sec25,2,69.0260684967041,1428.5690044762973,314.71032665219974
