Physics,Sections,CFG,mse,var_diff,FID
nophysbatch2,sec20,7,1729.1149858474732,309.11887756520326,91.87307673465527
nophysbatch2,sec15,2,1049.5067837715148,94.21331584003124,94.96601556118345
nophysbatch2,sec15,8,10567.01254940033,260.69511773304384,98.07483195938703
nophysbatch2,sec15,6,6730.410000693798,285.90734735325896,96.6315019248565
nophysbatch2,seccos10,6,5433.876844024659,66.97138499007457,91.2183302951268
nophysbatch2,seccos25,6,2748.6775047302244,157.17031189159914,88.16893755587482
nophysbatch2,sec10,6,3905.1751767158507,531.6860069586419,89.44826660660314
nophysbatch2,sec20,4,697.3168957710266,168.91643593467455,87.40088878926677
nophysbatch2,sec25,6,7207.757118797303,188.37966102047997,95.23358656890088
nophysbatch2,seccos10,2,1313.7466399669647,72.88355183234589,86.75582018200589
nophysbatch2,seccos25,4,1403.7857799768449,131.4616596255785,82.46141064446337
nophysbatch2,sec25,2,886.2871075630188,94.5172974347369,91.7619438863425
nophysbatch2,seccos15,3,1817.2869857788087,81.93214126686858,82.24363173635194
nophysbatch2,seccos30,8,5264.845184278488,190.68680258902944,100.75890625253271
nophysbatch2,sec30,6,3155.3839004516603,262.6538275346664,89.61703779174769
nophysbatch2,sec30,4,1626.3136171340943,169.8659471639109,90.47531284431643
nophysbatch2,seccos30,4,3153.111490249634,71.897415635081,83.347831850532
nophysbatch2,seccos20,5,3859.2738719940185,105.20105948766403,83.95807843258966
nophysbatch2,sec10,2,430.45205907821656,125.7011671734281,92.35034184462968
nophysbatch2,seccos25,8,3598.469509369135,192.44020892747548,92.09576797053501
nophysbatch2,seccos10,4,3994.774384689331,51.878031920453964,86.73471531559063
nophysbatch2,seccos15,1,94.3678544998169,70.1293174580736,90.93976171119292
nophysbatch2,seccos15,6,4211.0351299285885,99.21458247320751,89.81632015990678
nophysbatch2,seccos25,7,3450.140777373314,167.94374920441282,89.2267360447585
nophysbatch2,sec10,1,75.7247703552246,80.47411923915038,95.72867701721347
nophysbatch2,seccos15,4,2963.6154594421387,73.01925060678893,86.71386906132803
nophysbatch2,seccos30,3,1537.9083832740785,102.31408722974784,82.62541626335214
nophysbatch2,sec15,3,2705.5649523735046,98.83457639017624,97.24477846992997
nophysbatch2,seccos20,3,1862.3912844657898,81.08418130451301,80.99994958641096
nophysbatch2,seccos30,6,4660.261119794845,82.98513139823757,85.24455735552121
nophysbatch2,seccos20,2,534.8148223876954,77.88624076511476,83.5792201738681
nophysbatch2,sec10,3,855.5984687998891,247.11243452588542,84.58407965262296
nophysbatch2,sec20,6,1853.029837036133,192.59817444617823,90.45824004293485
nophysbatch2,seccos25,2,292.5152163088322,71.17694861189713,81.81557789230702
nophysbatch2,sec10,4,1225.6938121676444,375.87531273913595,87.28115275131935
nophysbatch2,sec20,8,2278.7110962241886,405.6554797820224,103.4929462594093
nophysbatch2,seccos10,7,6512.459654045105,75.5414186904674,105.50836166227171
nophysbatch2,seccos25,1,120.41307888031005,63.05149011576147,93.10887264511041
nophysbatch2,seccos10,8,7030.0509565353395,96.55725601505537,109.84445074037042
nophysbatch2,seccos30,2,598.8677745819092,68.84140576466945,83.65303102974723
nophysbatch2,sec15,4,3916.3098443984986,170.26379631071535,93.32623208201906
nophysbatch2,sec15,5,5548.01050491333,166.98508444946268,94.19542326291324
nophysbatch2,sec20,3,357.63392477035524,131.62714870664965,94.56557021695917
nophysbatch2,seccos15,2,647.6364793777466,86.32502063085012,86.10813756450264
nophysbatch2,sec10,8,8118.031911373138,676.5077518355172,107.90262680932582
nophysbatch2,sec30,8,4232.383259025216,327.2827778976267,104.4381046879671
nophysbatch2,seccos30,5,3907.4433591842653,64.42826849138888,86.69553025696587
nophysbatch2,sec30,1,124.5523582458496,73.26863809040705,96.97010989512924
nophysbatch2,sec15,1,206.43430709838867,71.65017489926939,97.35962956796156
nophysbatch2,sec10,5,2927.145564508438,485.82069636997477,87.88623109819034
nophysbatch2,seccos25,5,2548.4979137420655,103.38030521303571,84.69397527322698
nophysbatch2,sec20,5,1243.157342171669,214.16462245013025,92.9396890255292
nophysbatch2,seccos10,3,2605.4655717849732,49.41327061348926,84.40335308711904
nophysbatch2,sec20,2,211.89635009765624,78.19660666873271,90.96548530313946
