Physics,Sections,CFG,mse,var_diff,FID
nophys,sec18plus7,6,6612.972557830811,11.551909780509797,110.38702216890718
nophys,secincr20,6,11095.774447631837,66.40153130163067,112.58704450557153
nophys,sec20,6,10631.56584777832,20.491939354345316,116.19212890965937
nophys,sec18plus7,5,7908.943251037597,9.196446269863635,110.569606191107
nophys,sec20,2,7976.925366210938,15.96658167364041,119.35404157287216
nophys,sec20,3,3832.306072998047,15.53329249373266,118.75487506253224
nophys,sec18plus7,4,5908.702231216431,10.977918167201759,112.14718111115499
nophys,sec18plus7,2,7095.689712524414,10.055419914251232,114.28779359638085
nophys,sec15,6,10791.043095397948,53.7101676965324,114.17941502012043
nophys,sec15,4,11004.333839416504,17.750185623707477,112.82609878555027
nophys,sec9plus6,5,8479.643042373656,5.4883192836132615,107.56519714884432
nophys,sec20,8,7028.9052459716795,39.69009142481441,113.08773382991956
nophys,sec25,6,18758.179976654053,31.07039278079325,107.59206167492792
nophys,sec9plus6,4,7608.9855098724365,5.410868157232988,113.16664988580094
nophys,sec9plus6,3,3744.955546569824,8.529254937688913,112.36960844458015
nophys,secincr20,1,22305.13657836914,13.131465606415938,112.75695267098851
nophys,sec15,8,2612.0517181396485,89.63532367471113,117.533124466335
nophys,sec15,2,4247.9017311096195,11.545925609930691,117.9648465782823
nophys,sec20,4,4933.5706237792965,18.15082919156533,117.47797561921793
nophys,secincr20,3,3360.8644836425783,26.3506617343637,116.14789705422808
nophys,secincr20,7,22220.708017730714,62.43329084156123,112.83666691573883
nophys,sec15,3,5093.084081268311,17.441631508072966,112.37596257827938
nophys,sec18plus7,7,5074.716061401367,15.415076888766274,104.43350875017912
nophys,sec25,2,4910.782189941407,18.77882737790055,110.12278625064145
nophys,sec25,4,11930.271057128906,14.042807509653159,109.73015615107306
nophys,sec25,7,35223.215865325925,18.45987697893479,108.69821328366747
nophys,secincr20,4,4137.344012451172,34.09502926987432,117.51502659071551
nophys,sec18plus7,8,4846.190048217773,16.56911258210394,109.92087453585364
nophys,sec20,5,8257.088224029541,21.009673888035074,120.47393218949087
nophys,sec15,7,3954.0716796875,78.09578812201912,110.642678015816
nophys,sec18plus7,3,3420.344221496582,7.639828850835292,114.19133643747242
nophys,sec25,1,15326.037762451171,20.203365578105785,110.99884955353475
nophys,sec15,1,13296.118579101563,13.393071899066374,114.32795414608036
nophys,sec20,7,13142.145251464844,35.037647294228165,112.45760219178571
nophys,sec25,8,28038.15736274719,25.371205822801905,105.25401304135423
nophys,sec18plus7,1,21823.044079589843,14.481894969286378,111.05604762823
nophys,sec25,3,6116.690826416016,13.471534232163998,110.69311223699461
nophys,sec15,5,9507.534880065918,48.9074405509591,113.44817808481052
nophys,sec9plus6,7,5588.643989562988,11.272829182639635,104.23365178095814
nophys,sec20,1,21260.960780334473,16.53252856449308,114.14070969109916
nophys,sec9plus6,8,4483.053019714355,14.139236098497488,112.1016496648534
nophys,secincr20,2,7939.738548660278,18.622606308610578,113.2460828290184
nophys,secincr20,8,11173.54192199707,92.30929111781538,112.16719780888317
nophys,secincr20,5,9458.551403808593,44.01976882141301,115.95234017153787
nophys,sec9plus6,2,6935.202020263672,14.58715304259753,114.56839974604718
nophys,sec9plus6,6,7030.008173370361,8.679889370521934,107.81326670108925
nophys,sec9plus6,1,16226.534692382813,12.33109349075628,112.93827709867534
nophys,sec25,5,21948.15220336914,17.51494110714096,107.92712960190184
